252.8	284.7
264.5	291.8
283.3	296.5
289.2	301.5
296.2	312.9
292.2	313
291	309.9
287.9	300.3
285.6	310.2
284.7	306.2
286.7	302
284.5	296.9
282.4	332.1
285.1	365.7
288.5	545.1
284.6	609.8
283	665.5
273.7	746.3
257	751.1
246.3	720.1
233.3	721.6
237	673.2
228.3	628.5
231.6	565.1
246.7	587.7
265.2	576.6
285.9	602.1
296.8	548.3
295.5	429.6
294.5	410.6
290.5	400.5
285.9	364.7
292	349.2
289.5	336.1
284.3	324.1
284.5	323.2
282.2	351.4
302.2	365.7
352	470.5
405.5	626.5
585.5	739.8
729.4	801.1
515.4	706.5
514.4	676.8
545.8	609.3
519.1	539.7
507.9	539.8
502.1	478.3
499.2	496.1
490.7	521.5
488.3	578.7
473.8	547.1
384.9	415.1
368.3	391.3
345.5	378.3
324.2	349
310.6	328.8
305.3	330.3
304.9	357.2
297.8	356
298.1	382.4
313.8	410.8
366.1	566.4
422.9	681.1
610.3	774.7
719.5	843.7
525.4	761.8
495.8	740.3
494.1	736
466.1	701.1
502.2	690.7
489.1	613.7
497.3	627.5
493.6	576.3
499	597.7
470.6	554.4
400.8	434.8
380	407.8
344.8	371.3
319.7	355.1
302.8	339.9
294.6	333.7
290.9	333.2
291.8	331.3
292.8	354
305.3	387.6
357.5	564.7
417.7	645
607	722.7
718.6	774.7
512.4	687.6
506.4	573.9
497.9	571.2
470.4	539.2
460.3	529
451.8	473.4
453.1	476.5
462.9	489.8
471.7	565.1
465.3	537.5
369	410.7
358.9	398.9
349.1	390.8
316.9	354.9
296.4	336.8
289.8	333.4
284.5	328.1
287	324.6
291	362.3
302.9	380.3
355.1	509.7
414.6	650.3
596	695.2
690.3	764.9
495.3	669.5
486.8	565.4
493.3	561.3
466.7	532.9
456.4	494.7
445.5	445.4
446.4	435.8
462.7	431
463.3	430.7
462.1	398.8
365.9	339.6
347	341.5
344.5	334.2
322	321
304.3	317.7
299.8	316.9
293.5	315
291	317.2
290.9	318.9
307.9	316.9
370.8	323.2
419.9	322.6
595.3	321.6
711.8	309.5
494.2	289
486.8	281.3
506.8	273.3
485.7	275.4
485.4	258.6
448.9	276.3
438.3	280.3
403.5	303.5
397.1	302.4
390.7	308.2
321	318.1
311.5	324.1
302.4	310.6
294.9	301.1
287.5	300.4
283.8	299
283	298.7
281.5	300.4
283.6	298.4
282.1	299.8
284.7	310.8
284.2	313.7
289.6	306.4
289.5	294.3
280.9	291.4
277.7	272.7
264.1	254
242.9	256.2
234.6	249.9
257.6	253.4
271.8	269.2
273.6	281.8
274.8	296.1
282.4	299.6
285.3	310
286.8	317.2
285.2	314.6
282.8	306.1
277	307.9
276	306.1
275.3	308.1
276.2	307.2
279.6	342.5
277.1	360.7
279.3	532.5
279.9	607
278.1	683.6
279.2	667.5
268	571.9
257	534
235.1	533.2
243.8	516.4
268.3	491.8
270.3	443.4
284.3	457.6
281.1	466.3
282.5	539.8
285.8	519.6
291.4	391.3
294.9	377.3
291.7	375
287.6	339.7
285.4	321.4
282.2	317
281	308.7
277.6	307.1
283.9	335
301.3	346.6
347.7	415.9
403.8	501.6
474.7	649.2
558.3	739.6
535.3	553.6
558	506.6
586.6	517.1
530	502
508.1	500.6
492.2	443.2
500.4	445.6
496.6	458.9
507.8	531.8
473.7	498.1
369.6	386.4
351.6	377.9
349.7	365.2
325.5	346.5
307.3	320.4
299.1	319
300.4	313.1
294.5	307.8
300.8	310.6
389.7	319.9
444.6	399.5
565.7	513.8
669.1	539.7
722.9	620.6
528.1	529.9
490.2	492.9
500.7	490.3
490.2	491.7
489.4	490.4
462.8	459.2
470	475.1
484.8	474.8
487.2	554.3
480.1	514.3
387.4	400.6
367.6	382.7
348.3	373.5
327.4	351.2
307.1	325.2
295.3	312.4
290.4	303.7
290.1	305.5
290.3	307.1
305.1	312.6
376.9	393.2
555.1	498.5
653.1	558.6
669.8	615.5
513.6	515.6
505.5	508.7
511.5	524.7
478.1	503.7
465.8	497
447.3	470.9
450	482.3
464.4	480.1
471.8	525
465	493.2
377.7	403.5
364.7	385.4
356.6	367.5
328.4	344.2
302.3	323.2
294.8	311.7
289.4	311.2
285.9	310.9
285.5	306.2
301.9	315.9
385.5	395.7
627.5	484.3
630.5	537.4
664.6	611.2
505.9	502.6
496.2	501.8
493.1	475.4
462.7	467.4
447.7	463.1
434	430.6
439.7	430.5
450.7	438.7
464.4	445
454.2	387.6
362.8	333.4
346.3	328.5
337.8	314.6
317.6	309.9
297.9	300.5
285.5	300.6
285.1	297
285.5	296.6
292.8	296.4
298	294.9
360.8	294
554.3	297.5
611.5	293.2
633.6	284.4
513.2	281.3
534.4	266.7
532.8	259.7
486.3	261.5
478.7	267.2
462.5	267.4
458.8	278.1
416.9	291.1
408.2	306.7
382.4	308.2
311.5	307.4
310.8	301.8
305.6	296.3
297.5	294.8
286.4	294.7
294.9	288.8
309.7	294.3
309.8	293.5
304.7	293.8
299.8	292.7
297.3	298.4
296.3	299.4
303	296.4
311.9	292.1
309.5	286.1
310.4	274.4
284.2	278.4
277.1	284.5
265.1	292.1
293.4	285.1
285.1	273.4
288	293.2
291.9	301.6
290.3	295.4
296.8	311.2
300.5	315
299.9	307.4
290.7	304.4
287.9	301.1
283.2	292.6
283.8	293.1
284.5	296.4
281.3	293.5
284.1	309.5
285.4	372.4
283.8	459
277.9	490.8
270.7	553.6
259	475.4
241.4	471.8
231.2	470.5
238.5	466.8
242.2	471.3
241.7	470
251.1	473.4
258.9	470.8
277.9	522.2
289.2	496.6
296.6	409.8
302.1	390.4
301.6	370.1
297.3	347
297.2	319.3
294.7	313
291.2	302.8
287.6	300.4
293.1	300.7
296.2	313.4
371.1	373.8
563.7	472.9
630	491
608.1	561.3
497.6	504.5
499.4	487.6
496.4	493.9
454.2	490.1
450.7	485
425.7	465.7
436.4	479.1
445.4	501.7
456.5	537.1
465.8	499.1
376.2	401.6
357.2	391.6
351.1	376.9
326.8	354.1
299.5	327.7
291.2	315.4
290.3	305.6
289.5	305
290.4	299.3
306.5	320.3
364.5	375.8
415.2	465
449.1	505.7
536.2	579.2
481.2	529.9
472.3	531.8
492.3	540.5
452.8	546.8
441.6	548.6
431.8	501.7
457.3	508.8
460.3	514.3
462.5	535.2
453.4	494
369.2	396.2
352.8	377.7
346.6	397.3
323.1	339.5
298.8	317
290.9	335.9
287.9	306.5
288.6	305.1
284.9	312.6
299.5	337.1
350.3	372.1
410.8	466.9
445.9	515.9
539	593.6
505.1	523
528.9	528.8
509	542.6
480	538.1
484.1	535.9
475.8	502.5
476.3	497.6
479.5	495.7
467.5	523.1
446.6	486.6
352.4	387.4
335.7	361.4
330.1	375.3
314.7	337.2
294.5	322
289.5	332.7
287.3	307
288.7	307.8
292.8	305
302.5	348.2
363.1	373.3
422.1	469.4
453.6	532.1
562.9	585.7
550.6	528
545.2	502.7
517.7	521.9
499.1	466
488	461.2
464.9	425.6
472.7	422.6
465.1	434.1
480.5	441.3
463.9	381.9
370.5	325
353.2	324.3
344.1	340.5
334.4	309.5
309.1	294
298.9	316.9
296.1	297.1
293.6	295.1
301.2	291.8
302.9	318.4
362.6	298.1
414.2	296.1
437.4	321.4
514.4	288.7
461.6	280
445.8	283.8
444	270.7
422.5	283
437.5	245.5
415.2	244.3
414.6	263.5
386.5	277.9
382.9	309.9
373	295
306.2	296
304.5	305.9
302.3	326
299.8	295.7
283.3	291.8
278.6	318.5
277.6	292.3
278.8	292.3
279.4	292.7
278.3	313
280.7	297.1
277	297.3
271.6	310.9
267.3	282.5
256.9	275.3
247.7	258.4
236.3	259.5
236	271.3
231.8	254.3
231.7	260.5
247.1	271.5
255.9	284.4
271.4	321.5
280.2	298.1
287	302.2
291.5	306.3
291.4	336.8
286.1	303
276.2	303.3
275.8	324.4
274.7	295.8
274.1	292.6
272.4	288.6
274.8	333.5
276.5	368.1
277.5	467
273.4	488.5
269.7	554.4
270.1	509.1
276	485.8
281.9	492.4
289.5	488.1
281.3	487.2
278.1	454.9
281.2	472
278.6	472.3
282.8	516.7
284.1	477.1
294.5	385.8
297.5	376.8
294	392.6
290.1	343.9
282.8	311.7
278.2	332.1
277.9	300.1
274.5	302.2
273.9	300.6
291	336.2
343.9	375.1
398.9	470.1
402.5	525.8
510.2	587.2
478.8	519.5
471.7	499.3
465.6	492.9
421	484.7
433	486.8
414.8	454.4
424.2	467.2
437.8	478.9
449.7	519.4
452.7	485.9
362.4	395.6
348.8	369.5
337	377.2
320	330
297.7	313.3
288.8	326.7
285.6	294.6
283.3	295.3
291.3	295.3
295.7	327.7
356.3	369
408.6	451.3
433.6	489.8
536.8	563
511.9	507.2
521.9	488.8
515.5	473.5
453.2	463
461.8	475.7
428.8	443.4
444.5	442
453.4	457.6
462.4	511.8
450.1	472.1
362.3	373.4
348.1	363.2
341.4	378.4
317.6	336.5
294	317.4
289.5	321.5
286.1	293
286.4	292.8
286.1	294.1
301.9	336
354.7	368.1
409.2	459.1
429.7	495.9
512.4	560
468.6	495.8
457.5	472.3
439.9	474
423.8	462.5
431.8	469.4
403	441.6
421.7	447.1
438.4	449.9
448.9	500.4
449.7	465
362.8	377.1
346.7	360.2
338	381.8
314.2	329.6
289.2	308.4
285.6	326.7
281.7	297.9
279.3	298.7
277.3	295
291.1	331.2
347.8	357.2
410.3	443.2
421.7	476.9
514.9	546.7
466.9	489.8
464.1	473.7
453.6	485
440.3	489.1
435.6	488.9
435.3	452.4
433.5	448.9
445.8	438.2
443.7	432.4
437.4	387.8
353.1	324.3
340.4	323.6
331.9	349.5
315.7	311.2
292.3	301.3
284.6	324.1
282.5	293.6
280.4	292.3
281.9	293.1
295.5	317.7
346.9	298.7
410.7	298
414.5	324.3
511.5	295.8
467.8	294.8
448.1	305
444.9	318.6
412.3	323.3
438.3	301.4
405.7	312.4
396.3	300.3
385.3	298.7
383	336.2
372.1	318.6
311.8	300.8
309.5	299.8
302.2	326
294.8	292.8
277.9	295.7
277.9	322.5
273.7	296.9
272.3	292.8
273.6	293
274.4	321.2
274.8	299.7
273.3	296.9
270.9	319.4
267.7	290.5
261.7	284.3
252.3	267.2
240.6	269.1
241.2	281.8
232.3	266.3
233.5	276.1
248.8	282.9
260.3	291.1
273.9	329.6
277.9	307.1
285.3	308.1
292.6	309.6
287.8	337.1
288.7	305.5
279.9	307
278.4	325.9
278.1	296.7
278.7	296.1
276	296.5
276.4	345.7
279	361.8
275.7	448.5
267.3	487.6
257.9	548.5
259.2	511.9
255.7	480.2
248.2	488.9
239.4	486.4
235.8	484.6
242	450.2
264.5	461.3
276	462.8
289.8	506.8
284.3	476.6
290.7	389.7
292.7	372.9
290.1	387.6
289.2	329.4
281.5	307.9
274.2	325.3
276.8	298.3
274.2	297.9
275.9	296.6
288.5	333.8
340.4	366.6
394.9	473.9
408.6	520.6
503.6	565.5
483.8	498.4
501.6	478.2
497.7	486.7
475.5	486.6
478.8	471.3
470.6	435.2
472.4	450.7
477.2	468.8
468.7	505.8
454.9	471
363.3	382.8
345.5	375
336.5	382.5
315	341.9
293.7	309.2
285.2	327.7
285	303.2
284.1	299.7
284.1	298.7
296.3	342.8
348.8	373.6
402.7	464.4
422.3	501.7
516.8	568.4
466.1	508.1
456.5	495.8
442.1	491.5
432.7	491.3
448.4	497.2
440	454.3
472.2	460.3
479.7	475.9
460.1	514.3
449.4	474.8
355.4	381.2
343.2	362.6
332.1	375.2
315.3	329.1
292.4	314.7
281.5	323.6
276.8	296.1
276.9	300.5
282.2	295.4
288.8	329.1
346	368.5
402.3	451.6
415.9	499.1
518.8	553.3
466	499.4
451.9	490.1
440.7	493.1
407.5	484.5
426	470.1
409.8	444.4
423.4	452
429	465.1
445.6	504
439.7	465.5
355.5	373.2
346.4	358
334.2	375.3
310.7	331.8
287.1	311.2
280.7	331.5
274.1	300.2
277.8	301.5
277.3	301.5
291.5	337.3
346.5	367.2
401	454.1
426	493.8
517.1	552.5
477.3	489.2
474.5	475.4
478.4	460.8
453.3	462.3
478.6	453.4
470.9	425
481.7	420.9
474.9	437.7
467.7	440
437.3	388
350.1	323.5
339.7	325.2
333.3	336.9
307.6	310.6
286.8	303.8
279.6	323.3
278.3	303.3
277	301.5
275.4	299.1
290.1	324.9
349.5	300.6
403	298.8
419.7	322.9
512	290.5
466.6	281.3
458.2	274.9
447.2	280.7
414.5	280
422.6	258.1
410.3	261.8
418.6	277.7
396.5	291
389.3	319.8
383.4	301.9
312.5	303.3
304.9	305.9
301.1	325.1
293.6	302.4
275.3	299.7
273	317.8
270	296.9
271.1	293.6
269	290.7
267.3	318.9
273.6	293.8
274.1	291.2
268.4	319.1
266.3	298.3
273.4	298.9
271.5	299.4
249.3	305.3
250.6	317.4
258.9	298.8
262.3	296.7
276.8	294
266.6	290
280.7	326.7
285.2	301.6
288.3	295.1
291.3	299.5
288.4	322.9
287.1	300.3
280.3	300.3
274.3	321.9
273.1	293.9
272.3	294.9
270.5	293
270.1	327.9
271.1	363.5
268.5	442.5
262.1	481.2
266.3	561.8
260.9	517.7
251.5	517.2
243	525.2
242.1	534.8
235.7	531.7
239.3	494.3
259.6	496.9
266.5	496.9
279.8	523.5
283.3	485
289.6	369
296	355.7
296.2	373.7
289.4	332.7
277.9	314.3
275.1	330.6
272.4	298.9
272.7	303.2
273.3	303.7
288	338.2
337.7	365.4
389	458.4
405.1	498.6
502.8	582.2
477.5	528.6
462.6	521.5
441.8	537.4
420.1	542.8
433.3	540.9
426.7	498.1
445.5	502.5
453.9	502.4
461.1	532
448.5	481.2
372.1	385.7
347.8	367.6
329.7	374.7
308.7	335.3
281.6	320.3
270.7	332.5
269	303.3
268.6	301.7
268.5	306.2
280.7	338.4
336	371.3
394.1	463
422.7	498.6
512.4	574.7
475.2	501.7
466.9	477.3
450.1	483.1
441.8	466.2
460.9	474.2
460.1	437.3
463.3	450.6
468.3	466.3
468.3	506.3
449.1	468.1
359.2	383.4
348.4	366.8
340.2	393.7
318	340.9
295.5	315.3
286.6	333.4
283.7	301.3
282.9	298.1
283.2	298.7
294.9	336
350.1	362.5
410.2	452.5
423	490
513.2	561.5
473.7	509.6
478.7	505.1
453.4	493.1
427.7	485.4
439.5	472.5
418.2	446.6
423.1	463.5
431.9	464.5
443.2	506.6
405.1	472.5
347	380.4
332.3	374.5
330.1	380
315.6	327.4
294.6	314.7
279.9	330.5
280.2	304.3
276.5	302.1
282.7	303.3
281.5	336.8
341.4	370.3
406.3	453.1
424.2	487
510.1	550.4
472.3	485.5
454.3	477.7
447.6	484.9
417.1	464.4
421	448.4
397.3	419.9
411.7	408
422	414.3
427.9	417.9
425.7	381
342.5	328.4
336.2	321.1
331.7	337.9
311.8	306.4
285.4	297.7
277.5	318
274.8	299
273.6	294.8
275.6	293.6
287.7	317.8
344.2	293.8
390.5	290.6
400.8	312.2
484.2	278.6
437.4	275.3
437.5	276.6
421.2	269.9
403.9	273.5
405.3	254.5
395.3	264.9
408.2	270.6
387.7	282.5
387.6	319.3
375.1	301.1
308.8	303.4
302.6	303.6
296.5	319.9
293.1	292.9
276.1	290.2
268.8	315.2
268.4	289.7
267.2	290.2
264.5	292.2
264.9	313.7
264.9	294.1
266.7	288.8
265.6	311.2
263	279.7
260.8	283.6
253.1	267.1
239.9	278.1
238.9	278.8
229	254.7
234.8	252.8
250.5	262.6
260.4	280.2
269.2	319.2
274.1	298
287.1	301.6
289	300.7
287.3	324.6
286.1	296.5
273.9	292.1
271.1	314
269.1	289.9
270.3	292.3
270.3	287.6
268.2	328.9
270.7	353.5
268.9	420.9
265.9	456
262.2	516.4
257.9	465.9
252	435.6
239.3	431.4
244.3	443
235.8	426
241.4	395
254.2	404.9
274.7	417.8
285.9	454.3
286.9	412.8
294.9	324.6
297.1	324.4
290	339
293	304
286.6	294.8
279.5	317.8
277.5	299.8
281.3	302.1
281.2	300.6
282.4	324.9
291	304.1
294.5	307.4
294.4	343.2
321.7	335.4
280.5	298.9
273.4	296.3
253	285.4
263.7	279.6
257	286.6
252.1	298
268.3	312.5
282.6	316.1
294.8	352.4
286	356.6
300.7	322.6
306.3	325.4
301.2	337.4
290	313.5
281.5	307.1
278.2	327.5
276.7	305.1
275.2	305.1
276.4	303.6
286.1	342.3
335.9	368.5
373.6	438
385.6	492.2
460.9	563.7
418.2	510.6
418.4	507.5
400	524
388.5	537.1
392.2	523
384.8	482.9
390.7	478.5
393	481.1
403.5	506
391.5	486.2
328.2	389.8
321.2	364.9
305.4	373.7
299.1	327.1
283.3	308.6
279.8	322.7
279.3	300.9
275.2	298.1
276.8	294.8
273.5	333.1
274.2	360.4
275.7	443.9
273.4	487
272.8	542.5
272.8	496.5
265.8	489
253	475.6
253.8	476.8
245.6	460
257.6	413.6
260.5	434.3
282.6	443.9
289.8	490.8
286.1	459.1
297.2	369.8
297.7	348.1
295.6	361.7
293.4	324.5
282.7	307.1
279.1	324.3
279.9	297.4
280.5	293.7
278.4	289.2
290.2	325.7
333	361
377.7	404.8
369.8	458.1
415	509.2
404.9	465
400.5	458.3
392.9	451.5
382.4	452.3
383.2	445
376.8	411.1
382	411.9
384	439.3
379	438.4
343.6	375.4
307	303.4
303.9	301.4
303.1	326.9
300	294.7
287.9	286.3
283.8	308
284.2	284.4
281.8	282.7
280.4	282.5
279.4	306.6
288.1	279.1
295.4	280
292.9	303
288.6	275.7
282.9	271.1
277.7	267.7
262.1	273.7
275	278.3
271.6	275.1
278.4	359.9
283.9	319.4
286.4	274.8
290.4	304.5
286.9	285.6
297.1	287.2
302.4	291.4
300.8	316.5
304.1	287.2
293.5	284.9
290.5	303.6
291.2	283.8
291.1	281.9
287.8	280.4
285.1	305.5
283	284
278.1	287.3
273.1	314.3
263.1	285.2
259.8	280.5
254.8	285.1
238.8	298.6
240.6	304.8
229.1	281.7
235.1	288.1
251.2	287.7
261.7	291.7
274.5	317
275.3	293.9
287.7	293.7
289.8	297.9
284.3	321.8
281.7	292.9
277	290.6
272.6	317
270.5	291.9
268.6	292.7
266.4	287.8
270	316.5
268.9	293.9
265.9	305.6
263.8	342.4
261.8	331.6
260	309.2
253.8	304
238.4	325.8
238.5	348.4
230.9	317.7
237.6	289.5
252	310.2
266.9	309.5
277.6	345.2
278.3	343.9
285.1	309.2
289.4	323.6
289.8	338.7
290.3	311.8
281.3	308.7
277.1	328.6
276.7	300.4
272.2	300.8
269.6	297
283.7	333.7
333.7	365.8
378.7	423.1
386	474.2
471	538
432.6	500.3
422.6	503.5
424.4	513.9
409.1	513.6
422.9	513.2
415.8	478.7
414.4	469
421.4	471.3
420.4	519.3
394.2	491.3
326.2	399.9
330.5	379.3
319.9	386.3
313	339.8
287.2	315.9
281.6	333.8
276.5	304.8
276.7	302.5
276.1	305.4
276.8	334.7
280.2	367.6
276.7	427.8
283.4	480.3
288.8	545.8
290.3	503.7
287.8	500.7
274.5	503.8
288.7	493
366.4	507.4
384.4	454.2
350.7	476
304.1	490
302.6	526.4
294.8	487.2
299.7	397.2
300.2	369.9
302.5	386.1
303.2	338.3
293.1	321.7
288.5	331.8
289	303
290.2	302.1
287.6	299.9
301.6	337.8
347	370.3
396.2	426.5
420.6	477.8
512	548.7
489.2	513.6
495	511.3
485.8	512.9
462	503.7
474.3	530.1
448.1	475.9
456	487.3
475.7	495.2
469.8	520.3
454.2	482.5
364.9	384.8
353.2	369
345.7	380.4
319.1	335.2
292.1	315.9
286.1	326.7
283.5	301.2
281.5	296.1
281.6	301.9
293.1	328.5
340.2	355.9
399.5	420.2
423.8	464.1
512.3	521.7
499	485.2
506.6	490.1
494.3	476.5
473.8	478.8
482.6	467.4
464.1	438.1
470	435.2
483.2	447.8
489.4	436.6
443.5	389.5
402.6	336.5
385.5	321.5
369.1	337.2
332.9	306.9
307.4	297.1
301.2	315.6
293.1	292.6
293.2	291.5
291.8	288.1
304.2	314.3
356.8	290.9
416.5	294
441.6	322.6
518.3	296.9
482.1	304.4
467	309
454.5	321.7
424.6	322.3
446.9	303.1
433.5	306.2
445.9	319.9
436.7	323.3
413.3	349.2
397.8	313.2
333.3	316.9
333.9	318.4
327.8	334.6
316.3	319.5
302	309.6
298.2	324.9
295.6	302.2
294.1	303.9
293.5	296.4
292.8	324.1
292.6	301.7
288.1	300.7
286.3	324.4
279.9	299.5
281.3	302.1
286.7	296.3
284.9	290.8
272.4	291.9
265.1	270.7
268.5	267.6
282.9	280.8
290.7	296.4
296.5	326.1
291.8	311
303.3	319.9
307.8	325.4
302.5	342.1
295.7	315.1
285.4	312.6
283.7	335.2
282	305
282.7	303.7
280.5	302
279.3	343.5
284.6	366.8
275.7	414.1
274.2	463.4
275.1	522.2
266.2	496.5
262.7	485
250.1	502.8
255.2	488.9
243.7	496.4
248.7	464.5
254.8	479.7
268.5	493.5
279.1	531.2
281.5	497.8
293.7	413.3
295.7	382.2
294.7	395.1
291.5	342.4
279.4	319.5
273.1	335.1
271.1	305
271.3	305.4
268.5	304.7
283.9	342.7
333.5	365.3
378.9	418.4
393.7	476.2
486.5	552.6
461.1	510.3
462.8	489.6
447.1	511.1
420.8	499.8
427.2	513
417	485
438.7	489.9
464.7	497
460.5	536.3
447.6	502.6
367.7	408.2
356.9	384.8
345	399.6
319.7	358.3
293.9	332.5
284.5	339.5
282.1	309.5
280.2	309.5
278.6	308.9
287.7	348.3
335.5	376.2
385.4	435.6
412.7	494.1
506	560.4
462.5	520
454.7	519.9
435.6	546.7
438.3	534.8
461.6	573.8
443.9	502.7
472	566.2
476	537.3
463.6	569
451.8	523.1
374.7	435.6
365.6	413.6
353.3	413.6
327.1	372.1
300.7	341.2
284.9	351.2
281.6	322.9
284.7	327.7
282.1	326.7
297.2	357.5
342	380.6
389.4	437.7
406.4	507
503.3	564.3
465.2	583.6
484	745.3
471.5	761.6
438.4	690.2
458.4	678.6
425.5	643.2
458.6	655.9
459.5	652.2
456.9	578.4
427	524.2
351.5	413.3
341.9	403
334	413.6
320.2	360.2
298	337.6
288.5	348.7
286.7	324.2
285.5	324.8
282.5	324.5
294	352.3
349.9	381.4
390.4	441.8
407.8	502.3
503.5	569.3
468.6	548.2
476.6	597.4
468.3	614.7
442	592
455.3	558.2
436.4	525.4
452	542.5
462.6	496.7
462.8	481.2
436.6	428.7
351.3	349.2
339.4	346.1
340.4	359.2
314.9	327.9
295.1	317
287.1	338.8
281	315.6
279.8	310.9
281.8	309
290.4	329.1
340.8	311.2
391.1	312.2
405.5	332.2
497.6	309.8
467	323.2
455.7	319.5
443.3	320.3
411.4	318.9
424.4	296
409.8	288
424.8	286.9
412.4	304.9
409.1	329.7
385.5	313
324.6	319.4
330.5	330.1
318.4	340.3
301.7	307.9
284.6	304.5
281.9	325.1
279	298
279.2	295.3
276.9	297.2
276.7	316.3
277.5	295.3
275.1	296.3
273.2	317.8
268.9	287
277.3	278.3
280.3	277
264.6	276.6
260	279.5
254.1	281.8
255.5	287.1
272.8	294.6
279.3	300.8
283.4	323.4
283.7	301.5
292.7	305.9
291.8	306.1
288.5	325.5
295.5	296.7
286.9	294.9
285	313.1
280.1	288
279.9	290.6
276.1	292.7
275.4	322.8
273.1	349.2
269.3	409
270.2	451.4
267.1	498.6
264.8	467.9
263.2	460.8
265.4	478.9
264.1	466.3
252.2	463.6
255.9	424.3
280.8	433.7
282.8	440.5
284.1	468
286.7	426.1
294.9	343.7
299	340.3
300.5	350
299.8	314
287.2	304.7
279.2	320.6
279.2	299.2
279.3	301.6
280.8	298.1
287.6	321.5
333.8	298.1
376.7	303.3
393.1	341.2
480.6	335.7
459.6	311.2
464.2	311.8
443.4	320.4
422.8	318.8
436.2	333.5
437.8	298.3
464.5	324.8
467.1	327.2
469.5	358
458.3	353.8
367.5	325.6
361.8	324.7
345.2	334.3
320.1	310.7
297	309.7
290.1	325.7
287.3	304.2
285.5	307.9
283.9	302.2
293.8	338.2
340.7	364.4
384.8	425
413.7	470
508.5	523.7
466.7	492.4
464.7	499.4
466.7	511
432.6	493.8
454.7	491
456.5	505.8
483	551.9
483.4	487.1
472.3	519.3
446.6	487.4
370.2	404.9
362.2	388.1
342.2	407.6
324	363.5
300.5	330.5
296.1	346.2
292	320.3
289.3	315.7
289	313.6
302.5	348.4
355.8	374.1
407.2	423.6
430.4	489.1
518.3	537.6
485.7	482.8
484.3	496.3
473.7	509.9
440.8	489.8
460.9	485
445.8	537
452.4	583.9
463.2	499.8
463.9	538.9
453.9	495.9
358.1	399.7
357.2	390.4
351.5	403.3
328.5	354
306.3	323.7
298.1	332.8
295.5	307.1
293.2	302.1
290.9	303.5
302.9	333.9
353.5	361.5
404.6	416
418.6	462.8
505.3	531.7
476.3	491.5
462.6	489.3
452.8	494.6
414.9	488.9
428.8	483.3
427.5	459.7
447.2	468.5
467.9	481
466.4	459.1
440.9	392.5
357.5	334.6
351.7	332.1
345.7	355
321.2	318.1
294	309.6
283	326.8
280.3	308.6
284.9	311.4
280.9	305
289.7	327.7
336	304.2
380.9	303.6
404.6	318.2
484.7	301.4
438.9	300
442.8	298
431.9	302.4
398.8	292.3
406.7	275.6
401.2	277.8
405.3	296.6
384.7	304.9
378.5	335.5
374.3	311.9
303.4	313.6
302.5	321.4
298.3	332.9
292.1	311.3
277.1	306.4
272.2	326.9
269.6	305.5
269.7	304.8
268.8	303.6
270.7	329.4
267.2	307.3
269.6	305
265.2	325.9
263.7	303.8
263.8	301.1
342.7	301.2
316.4	311.4
242.1	313.8
249.9	309.1
351.1	312.6
357.6	319.7
378.8	322.1
410.3	350.1
294	322
286.9	324.4
291.8	336.7
287.3	349
286.3	328.9
276.7	321.9
273.2	341
274.1	302.6
274.9	302.2
274.7	301.7
271.7	341
274.3	363.1
269.8	409
265	465.9
257.4	521.4
255.7	509.5
258.8	519.2
250.8	539.2
249.9	525
246.1	527.2
247.3	507.5
263.1	528.9
273.9	553.1
285.6	594.4
292.8	522.9
296.5	410.9
299.6	400
298.6	398.7
297.7	356.8
286.8	328
282	339.3
279	314.1
277.3	310.9
278.1	305
290.1	342
338.1	367.5
376.9	419
398.5	479.5
493.4	541
505.1	516.6
546.3	523
538.5	535.4
514.5	537.6
547	535.8
550.1	511.7
568.5	547
616.1	569.6
589.7	603.4
557.4	550.1
472.7	434.9
432.4	404.2
362.4	415.4
329.6	369.2
303.4	339.7
291.4	350.9
287.7	318.6
288	319
288.7	317.2
292.3	355.4
342.1	382.9
384.5	444.4
413.3	491.4
516.9	568.1
520.6	524
548.7	681.2
551.8	711.5
528.5	733.7
557.9	758.9
556.1	735.8
598	732.6
603.3	635.6
526.4	559.7
463.8	516.8
372.6	408.6
361.8	396.8
351.1	404.9
329.1	366.1
303.8	334.4
295.6	344.1
295.1	319.7
291	312.2
287.1	311.3
300.7	346.4
345	393.8
397	430.2
419.2	484
508.3	573
479.6	532
486.8	540.5
489.8	549.9
457.8	544.7
483.5	557
510	518.2
516.3	551.5
509.8	539.3
479.6	557.5
458.6	515.1
343.7	405.8
368.1	386.4
352.9	401.3
325.7	354.1
304.2	338.7
294	344.8
290.7	317.1
291.3	312.5
287.6	314.5
302.9	342
348	375.9
397.1	425.9
424.4	490.5
582.9	535.6
602.4	513.9
599.2	541.4
583.8	542.4
574.4	540.8
588.3	527
562.7	476.8
535.1	465.2
540.7	481.7
510.9	471.1
486.4	418.9
370.5	359.3
375.1	362.4
362.6	373.5
334.6	328.8
310.5	323.6
298.7	336.2
296	316.4
291.3	312.7
293.5	311.6
299.4	333.1
345.8	305.9
394.4	307.8
416.8	332.6
496	309.2
459.5	320.9
473.9	311.6
472.2	310.5
426.8	307.3
432.2	283.8
422.9	285
470.9	299.6
437.7	310.7
427.3	341.6
396.4	320.2
323.8	320.9
321.9	324.1
314.9	344.5
305.3	316.3
289.2	313
286.8	331.7
284.9	311.7
284.9	307.1
283.3	306.2
282.8	331.6
282.9	306.3
276.8	307.2
280.4	332.7
